ip_address,total_requests,failed_requests,successful_requests,failure_ratio,unique_usernames,username_diversity,unique_endpoints,endpoint_concentration,unique_user_agents,user_agent_concentration,primary_user_agent,primary_endpoint,country,active_duration_seconds,requests_per_minute,timing_regularity,target_usernames,feat_failure_ratio,feat_username_diversity,feat_endpoint_concentration,feat_ua_concentration,feat_timing_regularity,feat_request_frequency
172.16.7.242,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Safari-Mobile,/login,CA,2078.0,0.0577,0.5,oscar070@mailservice.net|julia311@mailservice.net,0.0,1.0,0.5,0.5,0.5,0.0136
172.16.7.246,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,wendy@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.249,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,GB,1.0,60.0,0.5,nina@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.254,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,US,1.0,60.0,0.5,kevin081@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.26,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,US,1.0,60.0,0.5,priya418@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.28,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,JP,1.0,60.0,0.5,priya@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.33,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,liam@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.36,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,DE,1.0,60.0,0.5,ursula255@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.37,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,sophia@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.4,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Chrome-122,/api/v1/auth/login,IN,3414.0,0.0351,0.5,isabella850@example.com|nina485@corp.local,0.0,1.0,1.0,0.5,0.5,0.0084
172.16.7.42,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,james@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.46,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-120,/login,US,1.0,60.0,0.5,deepak@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.47,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,brian@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.48,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Edge-122,/login,IN,9343.0,0.0128,0.5,liam@techhub.io|zach@mailservice.net,0.0,1.0,1.0,0.5,0.5,0.0031
172.16.7.5,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,kevin@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.52,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,JP,1.0,60.0,0.5,alex066@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.54,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Chrome-122,/login,FR,2723.0,0.0441,0.5,henry@example.com|deepak563@example.com,0.0,1.0,0.5,0.5,0.5,0.0105
172.16.7.57,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,DE,1.0,60.0,0.5,brian@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.68,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,FR,1.0,60.0,0.5,thomas@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.72,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,AU,1.0,60.0,0.5,rachel100@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.83,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,US,1.0,60.0,0.5,claire@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.86,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,AU,1.0,60.0,0.5,oscar@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.7.99,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,JP,1.0,60.0,0.5,karen@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.1,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,AU,1.0,60.0,0.5,paula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.101,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,rachel790@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.11,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,elena@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.112,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,DE,1.0,60.0,0.5,emma@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.118,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,DE,1.0,60.0,0.5,ananya@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.119,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,GB,1.0,60.0,0.5,nina776@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.121,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,US,1.0,60.0,0.5,george@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.126,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,DE,1.0,60.0,0.5,julia@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.131,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,FR,1.0,60.0,0.5,sophia@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.132,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,hannah@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.144,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,IN,1.0,60.0,0.5,julia@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.145,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,victor@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.152,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,IN,1.0,60.0,0.5,henry@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.155,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,CA,1.0,60.0,0.5,hannah635@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.158,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,aravind@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.159,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,US,1.0,60.0,0.5,frank473@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.178,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,IN,1.0,60.0,0.5,marcus@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.189,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,AU,1.0,60.0,0.5,kevin511@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.192,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,robert@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.196,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,FR,1.0,60.0,0.5,peter@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.203,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,robert@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.204,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,JP,1.0,60.0,0.5,henry@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.205,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,GB,1.0,60.0,0.5,ananya@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.208,2,2,0,1.0,2,1.0,2,0.5,1,1.0,Edge-122,/api/v1/auth/login,IN,659.0,0.1821,0.5,james852@techhub.io|emma@example.com,1.0,1.0,0.5,1.0,0.5,0.0407
172.16.8.217,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,FR,1.0,60.0,0.5,david@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.219,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Edge-122,/api/v1/auth/login,IN,19340.0,0.0062,0.5,frank@cloudsec.org|sneha@corp.local,0.0,1.0,1.0,0.5,0.5,0.0015
172.16.8.220,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,FR,1.0,60.0,0.5,nina857@techhub.io,1.0,1.0,1.0,1.0,0.5,1.0
172.16.8.230,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,DE,1.0,60.0,0.5,james@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.232,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,tarun997@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.240,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,david071@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.242,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,GB,1.0,60.0,0.5,paula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.246,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Chrome-122,/api/v1/auth/login,GB,8294.0,0.0145,0.5,victor@techhub.io|ananya@corp.local,0.0,1.0,1.0,0.5,0.5,0.0035
172.16.8.247,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,peter@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.253,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,CA,1.0,60.0,0.5,aravind677@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.32,2,0,2,0.0,2,1.0,2,0.5,1,1.0,Chrome-122,/api/v1/auth/login,US,2206.0,0.0544,0.5,nina@techhub.io|elena@corp.local,0.0,1.0,0.5,1.0,0.5,0.0129
172.16.8.34,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,GB,1.0,60.0,0.5,karen@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.42,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,FR,1.0,60.0,0.5,grace764@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.43,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Chrome-122,/api/v1/auth/login,AU,15629.0,0.0077,0.5,yasmin@techhub.io|rachel@cloudsec.org,0.0,1.0,0.5,0.5,0.5,0.0019
172.16.8.46,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,AU,1.0,60.0,0.5,ananya@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.69,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,paula283@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.73,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,IN,1.0,60.0,0.5,oscar240@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.77,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Firefox-123,/api/v1/auth/login,IN,7653.0,0.0157,0.5,wendy613@cloudsec.org|david@corp.local,0.0,1.0,0.5,0.5,0.5,0.0038
172.16.8.85,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,ananya622@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.86,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,IN,1.0,60.0,0.5,ananya@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.8.87,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,alex@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.1,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,alice@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.10,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,DE,1.0,60.0,0.5,wendy986@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.104,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,IN,1.0,60.0,0.5,paula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.106,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,US,1.0,60.0,0.5,ananya@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.11,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,CA,1.0,60.0,0.5,isabella@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.127,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,GB,1.0,60.0,0.5,marcus987@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.129,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,AU,1.0,60.0,0.5,frank@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.133,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,CA,1.0,60.0,0.5,nina@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.138,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,sophia831@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.152,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,felix@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.153,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,AU,1.0,60.0,0.5,sneha@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.160,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,GB,1.0,60.0,0.5,alex@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.162,3,0,3,0.0,3,1.0,1,1.0,2,0.6667,Edge-122,/api/v1/auth/login,US,16888.0,0.0107,0.9949,laura@example.com|alex@corp.local|liam@techhub.io,0.0,1.0,1.0,0.6667,0.9949,0.0026
172.16.9.169,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,GB,1.0,60.0,0.5,oscar@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.170,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,claire@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.176,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,CA,1.0,60.0,0.5,karen@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.182,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,US,1.0,60.0,0.5,ananya@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.183,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,alice@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.19,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,CA,1.0,60.0,0.5,liam@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.195,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Edge-122,/api/v1/auth/login,JP,954.0,0.1258,0.5,isabella@cloudsec.org|laura@cloudsec.org,0.0,1.0,0.5,0.5,0.5,0.0288
172.16.9.202,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,US,1.0,60.0,0.5,ian@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.206,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,AU,1.0,60.0,0.5,daniel@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.214,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,AU,1.0,60.0,0.5,peter@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.217,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,DE,1.0,60.0,0.5,sam@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.22,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,DE,1.0,60.0,0.5,emma@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.225,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,nina@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.227,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,hannah@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.235,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,liam@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.238,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,IN,1.0,60.0,0.5,felix@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.242,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,AU,1.0,60.0,0.5,claire@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.245,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,1.0,60.0,0.5,yasmin@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.249,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,JP,1.0,60.0,0.5,james@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.253,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,DE,1.0,60.0,0.5,paula@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.34,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,FR,1.0,60.0,0.5,karen@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.40,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,isabella@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.49,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,CA,1.0,60.0,0.5,thomas@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.64,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,elena@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.75,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,deepak@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.76,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Firefox-123,/login,US,2330.0,0.0515,0.5,peter405@techhub.io|xander@techhub.io,0.0,1.0,1.0,0.5,0.5,0.0122
172.16.9.91,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,CA,1.0,60.0,0.5,claire751@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.95,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,FR,1.0,60.0,0.5,sam@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.9.99,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,DE,1.0,60.0,0.5,charlie@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
185.102.224.81,10,10,0,1.0,10,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,DE,3355.0,0.1788,0.7377,vip_emma_119@example.com|vip_james_59@example.com|vip_priya_6@example.com|vip_priya_110@example.com|vip_xander_32@example.com|vip_ian_51@example.com|vip_nina_87@example.com|vip_hannah_130@example.com|vip_nina_45@example.com|vip_isabella_72@example.com,1.0,1.0,1.0,1.0,0.7377,0.04
185.103.125.152,4,4,0,1.0,4,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,VN,820.0,0.2927,0.8835,vip_paula_82@example.com|vip_daniel_102@example.com|vip_emma_96@example.com|vip_nina_112@example.com,1.0,1.0,1.0,1.0,0.8835,0.0625
185.103.40.78,4,4,0,1.0,4,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,US,1171.0,0.205,0.6249,vip_emma_117@example.com|vip_sneha_107@example.com|vip_nina_112@example.com|vip_wendy_17@example.com,1.0,1.0,1.0,1.0,0.6249,0.0454
185.107.236.234,7,7,0,1.0,7,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,VN,1760.0,0.2386,0.7309,vip_ursula_65@example.com|vip_peter_132@example.com|vip_liam_40@example.com|vip_alex_139@example.com|vip_rachel_113@example.com|vip_mia_75@example.com|vip_charlie_4@example.com,1.0,1.0,1.0,1.0,0.7309,0.0521
185.107.45.182,5,5,0,1.0,5,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,CN,890.0,0.3371,0.7337,vip_julia_136@example.com|vip_hannah_130@example.com|vip_nina_112@example.com|vip_tarun_11@example.com|vip_mia_13@example.com,1.0,1.0,1.0,1.0,0.7337,0.0707
185.108.38.96,7,7,0,1.0,7,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,DE,1868.0,0.2248,0.6332,vip_nina_45@example.com|administrator@cloudsec.org|vip_aravind_19@example.com|vip_mia_75@example.com|vip_grace_79@example.com|vip_ian_126@example.com|vip_claire_28@example.com,1.0,1.0,1.0,1.0,0.6332,0.0493
185.109.79.251,7,6,1,0.8571,7,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,VN,2882.0,0.1457,0.8591,vip_quinn_30@example.com|vip_hannah_114@example.com|vip_tarun_11@example.com|vip_mia_78@example.com|vip_grace_67@example.com|vip_priya_6@example.com|vip_liam_40@example.com,0.8571,1.0,1.0,1.0,0.8591,0.0331
185.109.8.24,6,6,0,1.0,6,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,NG,1308.0,0.2752,0.5772,vip_laura_89@example.com|vip_mia_53@example.com|vip_marcus_94@example.com|vip_david_111@example.com|vip_bob_41@example.com|vip_james_59@example.com,1.0,1.0,1.0,1.0,0.5772,0.0591
185.109.91.42,8,8,0,1.0,8,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,DE,3271.0,0.1467,0.8477,vip_hannah_54@example.com|vip_ursula_62@example.com|vip_xander_32@example.com|vip_marcus_22@example.com|vip_alex_108@example.com|vip_peter_46@example.com|vip_rachel_113@example.com|vip_quinn_3@example.com,1.0,1.0,1.0,1.0,0.8477,0.0333
185.110.252.98,5,5,0,1.0,5,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,ID,1406.0,0.2134,0.7685,vip_robert_50@example.com|vip_kevin_133@example.com|vip_grace_122@example.com|vip_quinn_30@example.com|vip_laura_89@example.com,1.0,1.0,1.0,1.0,0.7685,0.0471
185.111.13.75,10,9,1,0.9,10,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,US,3411.0,0.1759,0.6991,vip_grace_123@example.com|vip_olivia_125@example.com|vip_yasmin_52@example.com|vip_emma_25@example.com|vip_nina_42@example.com|vip_ian_126@example.com|vip_wendy_17@example.com|root@mailservice.net|vip_paula_64@example.com|vip_liam_73@example.com,0.9,1.0,1.0,1.0,0.6991,0.0394
185.111.24.84,6,6,0,1.0,6,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,RO,1476.0,0.2439,0.5792,vip_robert_69@example.com|vip_julia_136@example.com|vip_tarun_88@example.com|vip_oscar_36@example.com|vip_xander_32@example.com|api_service@example.com,1.0,1.0,1.0,1.0,0.5792,0.0531
185.112.102.38,6,5,1,0.8333,6,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,VN,1782.0,0.202,0.64,vip_yasmin_38@example.com|vip_aravind_124@example.com|vip_liam_40@example.com|vip_charlie_4@example.com|vip_xander_92@example.com|vip_emma_96@example.com,0.8333,1.0,1.0,1.0,0.64,0.0448
185.112.25.137,7,7,0,1.0,7,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,ID,2127.0,0.1975,0.7129,vip_claire_28@example.com|vip_ian_16@example.com|administrator@cloudsec.org|vip_daniel_20@example.com|vip_sam_29@example.com|vip_julia_23@example.com|vip_liam_135@example.com,1.0,1.0,1.0,1.0,0.7129,0.0438
185.113.179.151,9,9,0,1.0,9,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,ID,2998.0,0.1801,0.6765,vip_ananya_57@example.com|vip_felix_85@example.com|vip_ananya_44@example.com|vip_sneha_107@example.com|vip_priya_6@example.com|vip_james_27@example.com|vip_aravind_19@example.com|vip_rachel_21@example.com|vip_grace_123@example.com,1.0,1.0,1.0,1.0,0.6765,0.0403
185.114.205.173,8,8,0,1.0,8,1.0,1,1.0,1,1.0,HeadlessChrome-121,/login,NG,2543.0,0.1888,0.7112,vip_mia_13@example.com|vip_grace_79@example.com|vip_alex_139@example.com|vip_wendy_17@example.com|vip_nina_87@example.com|vip_priya_6@example.com|vip_kevin_133@example.com|vip_nina_45@example.com,1.0,1.0,1.0,1.0,0.7112,0.0421
